time,Noisy signal
110.442,-0.5
110.452,0.261
110.462,0.206
110.473,0.509
110.483,0.859
110.493,1.113
110.503,1.168
110.514,0.94
110.524,0.23
110.535,0.726
110.545,-0.004
110.555,-0.699
110.565,-0.731
110.576,-0.575
110.587,-1.195
110.596,-1.156
110.605,-0.327
110.615,-0.379
110.626,-0.197
110.635,0.464
110.645,1.008
110.655,0.882
110.664,0.921
110.674,0.786
110.684,0.997
110.694,0.328
110.705,0.307
110.715,-0.15
110.726,-0.444
110.736,-1.127
110.747,-0.728
110.757,-0.785
110.766,-0.733
110.777,-0.396
110.787,-0.261
110.796,0.096
110.806,0.504
110.815,0.795
110.826,0.765
110.835,1.38
110.846,0.833
110.855,0.714
110.865,0.042
110.875,0.118
110.886,-0.077
110.897,-0.553
110.908,-1.726
110.918,-0.917
110.928,-1.487
110.939,-0.94
110.949,-0.322
110.96,0.183
110.97,0.348
110.98,0.996
110.989,0.418
110.998,1.525
111.009,0.997
111.019,0.761
111.029,0.295
111.039,-0.077
111.049,-0.146
111.059,-0.97
111.07,-0.61
111.081,-1.544
111.091,-0.95
111.102,-0.596
111.113,-0.558
111.123,-0.018
110.0,1.064
111.142,-1.196
111.153,-0.234
111.164,1.189
111.175,1.19
111.185,-0.012
111.194,-0.803
111.204,-1.036
111.215,0.591
111.225,1.431
111.236,-0.192
111.246,-0.893
111.256,-0.697
111.267,0.168
111.277,1.31
111.287,0.606
111.297,-0.863
111.308,-0.179
111.317,0.226
111.328,0.719
111.338,0.993
111.347,-0.1
111.357,-1.458
111.367,-0.893
111.376,0.32
111.386,0.845
111.397,0.593
111.406,0.199
111.417,-1.192
111.427,-1.023
111.437,0.797
111.448,1.053
111.458,-0.236
111.468,-0.595
111.478,-0.559
111.487,-0.104
111.497,0.866
111.508,0.555
111.517,0.024
111.526,-0.908
111.537,-0.466
111.546,0.787
111.556,0.669
111.567,-0.062
111.577,-0.618
111.588,-1.242
111.599,0.537
111.609,0.667
111.62,0.534
111.631,-0.37
111.64,-1.015
111.649,0.37
111.658,0.471
111.668,1.316
111.679,0.104
111.689,-1.083
111.7,-0.708
111.709,0.467
111.718,0.564
111.729,-0.067
111.738,-0.203
111.748,-0.992
111.757,-0.616
111.767,0.766
111.778,0.886
111.787,0.202
111.798,-0.599
111.808,-0.823
111.818,0.489
111.828,1.056
111.838,0.425
111.849,-0.761
111.859,-0.601
111.87,-0.969
111.881,0.648
111.891,0.716
111.901,0.85
111.91,-0.681
111.921,-0.364
111.932,-0.094
111.943,0.785
111.954,0.25
111.964,-0.905
111.974,-0.786
111.984,-0.575
111.994,0.8
112.005,0.78
112.014,-0.471
112.025,-1.407
112.034,-0.597
112.045,0.502
112.055,0.898
112.065,0.553
112.075,-0.496
112.084,-0.847
112.095,-0.121
112.105,0.287
112.115,0.717
112.125,0.366
112.134,-0.626
111.0,1.05
112.152,1.298
112.161,0.589
112.172,-0.551
112.181,-0.075
112.192,0.833
112.201,-0.156
112.211,-0.952
112.221,-0.01
112.231,0.698
112.242,-0.402
112.253,-1.654
112.262,0.301
112.272,1.554
112.282,-0.272
112.292,-1.214
112.301,0.881
112.312,1.026
112.321,-0.691
112.33,-0.915
112.341,0.317
112.351,0.979
112.361,-1.212
112.372,-0.035
112.382,0.721
112.391,1.174
112.401,-0.515
112.41,-0.579
112.42,1.008
112.43,0.408
112.44,-0.847
112.45,-0.235
112.461,1.071
112.471,0.609
112.48,-1.261
112.49,-0.504
112.499,1.229
112.509,0.339
112.52,-0.964
112.53,-0.325
112.54,0.846
112.55,-0.066
112.56,-0.6
112.571,0.816
112.58,1.499
112.591,-0.615
112.601,-1.045
112.61,0.705
112.621,-0.024
112.631,-0.742
112.642,-0.528
112.653,0.92
112.663,0.356
112.672,-1.271
112.683,0.259
112.692,0.236
112.703,-0.473
112.712,-0.655
112.722,0.508
112.731,1.084
112.742,-0.38
112.751,-1.129
112.76,0.14
112.771,1.046
112.781,-0.509
112.791,-0.707
112.801,0.31
112.811,0.699
112.822,-0.3
112.832,-0.221
112.842,0.152
112.853,0.875
112.862,-1.426
112.872,-0.507
112.881,0.456
112.891,0.179
112.901,-1.011
112.911,-0.604
112.921,1.033
112.931,0.126
112.942,-1.136
112.951,-0.214
112.961,0.633
112.971,0.447
112.98,-1.052
112.99,0.106
113.001,1.465
113.012,-0.75
113.021,-1.145
113.031,0.487
113.042,0.73
113.051,-1.146
113.062,-0.535
113.073,0.949
113.082,0.753
113.091,-1.172
113.101,-0.881
113.111,0.653
113.122,0.323
113.132,-0.689
112.0,0.676
113.153,-0.028
113.163,-1.274
113.173,0.757
113.183,0.883
113.192,0.135
113.202,-0.661
113.212,-0.326
113.221,1.132
113.232,1.073
113.242,-0.397
113.251,-0.475
113.262,-0.084
113.273,1.034
113.283,0.293
113.294,-1.161
113.304,0.115
113.314,0.665
113.325,0.367
113.335,-0.745
113.345,-0.195
113.355,0.216
113.365,0.885
113.375,0.805
113.385,-0.684
113.395,-0.457
113.404,0.57
113.415,0.815
113.424,-0.464
113.433,-0.638
113.444,-0.178
113.453,1.647
113.464,0.646
113.474,-0.736
113.484,-0.129
113.493,0.639
113.503,0.84
113.513,0.138
113.523,-0.565
113.534,0.007
113.545,0.724
113.554,0.26
113.564,-1.112
113.574,0.244
113.583,0.432
113.593,1.117
113.602,-0.285
113.612,0.176
113.622,0.063
113.632,1.138
113.642,0.974
113.651,-0.285
113.661,-1.028
113.67,-0.052
113.68,0.762
113.691,0.676
113.701,-0.665
113.711,-0.636
113.72,0.966
113.73,1.091
113.741,-0.149
113.752,-0.766
113.763,0.438
113.774,0.585
113.784,-0.327
113.794,-0.687
113.805,-0.472
113.815,0.812
113.825,0.439
113.835,-0.719
113.845,-0.935
113.856,0.348
113.866,0.833
113.877,0.087
113.887,-0.822
113.897,0.355
113.907,1.002
113.917,0.899
113.926,-0.814
113.936,-0.852
113.945,-0.149
113.956,0.578
113.967,0.444
113.977,-1.006
113.988,0.103
113.997,0.761
114.007,0.452
114.018,-1.498
114.027,-1.006
114.037,-0.497
114.047,0.445
114.056,-0.002
114.066,-1.103
114.076,0.19
114.086,0.705
114.096,0.89
114.107,-0.953
114.117,-0.771
114.127,0.038
114.137,1.386
113.0,0.647
114.158,0.265
114.168,-0.814
114.178,1.313
114.187,-0.839
114.198,-0.578
114.208,0.54
114.218,-1.094
114.228,0.73
114.239,-0.552
114.248,-0.478
114.258,1.052
114.269,-0.998
114.278,0.235
114.287,-0.054
114.297,-0.788
114.306,0.794
114.317,-0.667
114.327,-0.116
114.338,0.522
114.348,-1.022
114.358,1.081
114.368,-0.239
114.377,-0.475
114.388,0.632
114.397,-1.129
114.407,0.514
114.416,0.085
114.426,-0.328
114.436,1.347
114.446,-0.833
114.456,0.037
114.466,0.42
114.475,-0.733
114.485,0.956
114.496,-0.771
114.506,0.041
114.517,0.649
114.527,-1.291
114.537,1.318
114.546,-1.008
114.556,-0.443
114.567,0.728
114.576,-0.779
114.586,0.723
114.596,0.488
114.605,-0.615
114.616,1.065
114.625,-0.68
114.635,0.334
114.644,0.381
114.654,-0.996
114.663,0.436
114.674,-0.525
114.684,-0.714
114.695,0.566
114.706,-0.679
114.717,0.712
114.726,-0.958
114.736,-0.564
114.746,1.277
114.756,-0.959
114.766,0.832
114.776,-0.183
114.787,-0.609
114.798,0.581
114.808,-0.431
114.819,0.909
114.829,-0.723
114.84,-0.074
114.849,0.62
114.859,-1.052
114.87,0.634
114.879,0.065
114.888,-1.032
114.899,1.387
114.908,-0.312
114.918,0.625
114.927,0.425
114.937,-1.388
114.947,1.235
114.957,-0.184
114.967,-0.792
114.978,0.392
114.988,-0.939
114.997,0.75
115.008,-0.459
115.019,0.47
115.03,0.653
115.039,-0.609
115.05,0.901
115.059,-0.578
115.069,-0.299
115.08,0.676
115.091,-0.909
115.102,0.955
115.111,-0.413
115.121,0.165
115.131,0.992
115.14,-0.759
114.0,0.654
115.16,0.374
115.171,1.465
115.181,-0.76
115.192,-0.05
115.202,0.482
115.212,-1.237
115.222,-0.521
115.232,0.695
115.241,-0.316
115.252,-0.98
115.263,1.049
115.273,-0.216
115.283,-0.72
115.294,0.284
115.304,1.01
115.314,-0.253
115.324,-0.39
115.335,1.324
115.346,-0.975
115.357,-0.529
115.368,1.018
115.378,-0.458
115.389,-0.985
115.399,0.925
115.408,0.097
115.418,-1.002
115.429,0.458
115.438,0.547
115.449,-1.441
115.458,-0.124
115.468,1.67
115.478,-0.928
115.488,-0.121
115.499,1.266
115.51,-0.665
115.521,-0.752
115.532,0.507
115.541,0.676
115.551,-1.027
115.561,0.231
115.571,0.517
115.581,-0.812
115.591,-0.374
115.602,1.254
115.612,-0.436
115.622,-0.24
115.633,0.963
115.642,-0.268
115.653,-0.928
115.663,0.891
115.673,0.972
115.683,-1.44
115.694,0.285
115.704,0.88
115.713,-0.462
115.723,-0.267
115.734,0.607
115.745,-0.2
115.755,-0.418
115.764,0.779
115.774,-0.042
115.784,-0.885
115.795,0.715
115.806,0.614
115.816,-1.296
115.825,0.114
115.835,0.37
115.845,-0.87
115.856,-0.236
115.866,0.763
115.876,0.143
115.885,-1.495
115.895,0.868
115.905,0.433
115.916,-1.521
115.926,0.526
115.935,1.411
115.946,-1.169
115.956,-0.303
115.965,1.372
115.975,0.091
115.985,-1.217
115.995,0.586
116.005,0.321
116.015,-0.615
116.024,0.089
116.034,1.176
116.044,-0.389
116.054,-0.949
116.064,1.606
116.075,-0.147
116.086,-0.837
116.097,0.589
116.107,-0.048
116.117,-1.083
116.126,0.439
116.135,1.142
116.146,-0.51
116.156,-0.13
115.0,1.217
116.176,0.075
116.187,-1.107
116.198,0.037
116.208,1.225
116.219,1.099
116.229,-0.547
116.239,0.553
116.248,0.96
116.258,0.362
116.268,-1.573
116.278,-0.579
116.288,0.866
116.299,0.647
116.309,-1.472
116.319,-0.83
116.329,0.831
116.339,0.41
116.35,-0.604
116.36,-0.803
116.37,0.929
116.38,1.225
116.389,-0.393
116.399,-1.347
116.41,0.619
116.419,0.703
116.429,-0.286
116.438,-0.94
116.448,0.009
116.457,0.084
116.467,0.716
116.478,-1.092
116.488,-0.116
116.499,1.171
116.51,-0.582
116.519,-0.905
116.528,-0.76
116.539,1.274
116.55,0.126
116.56,-0.959
116.571,0.152
116.58,0.765
116.59,0.956
116.6,-0.296
116.61,-0.564
116.621,0.661
116.631,0.363
116.642,-0.405
116.652,-0.316
116.663,0.728
116.673,0.64
116.684,-0.715
116.694,-1.012
116.703,0.158
116.714,0.517
116.725,-0.543
116.735,-0.185
116.745,0.334
116.754,0.921
116.765,-1.023
116.775,-0.582
116.784,0.435
116.794,0.899
116.804,-0.742
116.814,-0.947
116.823,0.176
116.833,1.156
116.843,-0.127
116.854,-0.868
116.865,-0.189
116.876,1.038
116.886,-0.058
116.896,-1.109
116.907,0.484
116.917,1.202
116.926,0.2
116.935,-0.396
116.946,0.017
116.956,0.67
116.966,0.085
116.975,-0.795
116.985,-0.454
116.996,0.705
117.006,0.306
117.016,-0.643
117.026,-0.82
117.036,1.075
117.046,0.319
117.056,-0.222
117.066,-1.09
117.076,0.129
117.087,0.96
117.096,-0.186
117.106,-1.134
117.116,0.484
117.127,1.092
117.136,-0.739
117.145,-1.146
117.156,0.567
117.166,1.111
116.0,1.254
117.186,1.242
117.195,0.295
117.206,0.031
117.215,-0.294
117.224,-0.839
117.235,-1.173
117.245,-0.526
117.255,-1.399
117.266,-1.11
117.276,-0.156
117.286,-0.461
117.297,0.549
117.308,0.728
117.319,0.808
117.329,1.175
117.339,0.993
117.35,0.861
117.36,0.483
117.37,0.236
117.38,-0.465
117.391,-0.374
117.401,-1.137
117.412,-0.837
117.422,-0.9
117.433,-0.742
117.443,-0.53
117.454,-0.144
117.464,0.369
117.473,1.424
117.483,1.14
117.494,1.115
117.504,1.661
117.514,0.727
117.523,0.246
117.532,0.161
117.543,-0.015
117.553,-0.325
117.563,-0.719
117.573,-1.492
117.584,-1.347
117.593,-0.497
117.604,-0.883
117.613,-0.761
117.624,-0.484
117.635,0.361
117.644,0.494
117.654,0.885
117.664,1.093
117.674,1.078
117.684,0.965
117.693,0.399
117.703,-0.148
117.713,-0.217
117.723,-0.362
117.734,-0.588
117.744,-1.054
117.754,-0.692
117.765,-0.307
117.775,0.275
117.784,-0.151
117.794,0.254
117.804,0.324
117.814,0.982
117.825,1.28
117.835,0.632
117.846,0.463
117.855,0.432
117.865,0.293
117.875,0.427
117.886,-0.309
117.896,-0.383
117.906,-1.097
117.916,-1.056
117.927,-1.247
117.937,-1.201
117.947,0.173
117.958,0.213
117.967,0.883
117.978,1.271
117.989,0.724
117.999,1.089
118.008,0.962
118.019,0.201
118.029,0.122
118.038,0.286
118.048,0.325
118.057,-1.044
118.068,-1.01
118.078,-1.228
118.088,-0.91
118.099,-0.527
118.11,-0.469
118.119,0.067
118.129,0.099
118.14,0.085
118.149,0.438
118.16,0.817
118.17,1.217
118.18,0.913
117.0,1.288
118.2,-0.623
118.21,0.32
118.22,1.606
118.23,0.665
118.24,-0.601
118.249,-0.804
118.259,-0.525
118.27,0.916
118.28,0.868
118.29,0.556
118.3,-0.614
118.311,-0.244
118.322,0.471
118.331,0.919
118.342,0.167
118.351,0.15
118.361,-0.888
118.371,-0.587
118.381,0.455
118.39,1.4
118.401,0.076
118.41,-0.634
118.421,-0.401
118.431,0.068
118.44,1.316
118.451,0.594
118.461,-0.688
118.471,-1.345
118.482,-0.486
118.491,0.216
118.502,1.483
118.512,-0.089
118.522,-0.65
118.533,-0.809
118.542,0.2
118.552,1.146
118.561,0.656
118.571,-0.024
118.581,-1.291
118.591,-0.929
118.601,0.392
118.612,0.936
118.621,0.457
118.63,-1.043
118.641,-1.197
118.651,-0.446
118.661,0.809
118.67,0.792
118.68,0.156
118.69,-1.139
118.7,-0.263
118.711,0.338
118.721,0.575
118.731,0.282
118.74,-0.205
118.75,-1.471
118.759,-0.57
118.769,0.724
118.78,0.937
118.789,0.433
118.799,-0.911
118.809,-1.268
118.818,0.216
118.828,0.303
118.839,1.031
118.849,-0.126
118.86,-1.345
118.869,-0.171
118.88,0.652
118.889,0.478
118.899,0.783
118.91,-1.144
118.92,-1.743
118.93,0.466
118.941,0.93
118.951,0.402
118.961,-0.187
118.972,-0.523
118.981,-0.617
118.993,0.57
119.002,0.822
119.012,0.475
119.023,-0.702
119.032,-0.862
119.043,-0.276
119.053,0.731
119.063,1.064
119.073,-0.251
119.083,-0.669
119.093,-0.262
119.104,1.184
119.113,1.032
119.124,0.541
119.135,-1.044
119.146,-1.017
119.156,0.429
119.166,1.489
119.176,0.768
119.187,-0.918
118.0,1.131
119.209,-0.581
119.218,-0.244
119.229,0.479
119.238,0.677
119.248,-1.0
119.258,0.097
119.269,1.193
119.279,0.031
119.289,-1.234
119.3,0.442
119.309,1.226
119.319,-0.299
119.329,-1.871
119.34,0.74
119.35,0.783
119.361,-1.21
119.371,-0.778
119.381,0.466
119.392,0.477
119.402,-0.187
119.412,-0.349
119.422,1.129
119.432,0.677
119.442,-0.832
119.453,0.225
119.463,1.413
119.473,-0.535
119.483,-1.177
119.492,0.32
119.502,0.182
119.513,-0.008
119.524,-0.974
119.535,0.511
119.544,0.611
119.555,-0.976
119.566,-0.036
119.577,1.017
119.587,-0.379
119.597,-0.538
119.608,0.313
119.618,0.717
119.628,-0.064
119.639,-1.273
119.649,0.844
119.66,0.441
119.669,-1.297
119.679,-0.953
119.689,0.795
119.699,0.376
119.709,-0.956
119.719,0.345
119.729,0.456
119.74,0.209
119.75,-0.763
119.76,0.249
119.769,0.491
119.779,0.321
119.789,-0.873
119.799,0.282
119.808,1.542
119.818,-0.246
119.829,-1.462
119.839,-0.146
119.849,1.131
119.859,-0.452
119.87,-0.704
119.879,0.984
119.89,0.587
119.901,-1.335
119.91,-0.27
119.92,0.328
119.931,0.358
119.942,-1.192
119.952,-0.143
119.963,1.186
119.974,-0.239
119.985,-0.665
119.994,0.855
120.005,0.213
120.015,-0.996
120.025,-0.47
120.034,1.06
120.044,0.876
120.055,-1.066
120.064,-0.153
120.073,0.739
120.083,0.186
120.093,-1.126
120.104,-0.28
120.115,1.581
120.125,0.376
120.135,-1.345
120.145,0.088
120.156,1.364
120.167,-0.257
120.178,-0.853
120.188,1.058
120.198,0.159
120.209,-0.577
119.0,1.565
120.23,-0.563
120.24,-0.862
120.249,-1.092
120.26,-0.819
120.27,-0.44
120.28,-0.832
120.291,0.044
120.3,-0.038
120.31,0.221
120.321,1.248
120.331,0.695
120.341,1.125
120.351,0.646
120.362,0.211
120.373,-0.064
120.383,-0.51
120.392,-0.971
120.402,-1.396
120.412,-1.262
120.422,-0.519
120.432,-0.873
120.442,-0.36
120.452,-0.399
120.462,0.568
120.472,0.52
120.483,0.533
120.493,1.41
120.503,1.153
120.512,1.025
120.523,0.356
120.533,0.02
120.542,0.209
120.553,-0.448
120.562,-0.903
120.571,-0.917
120.581,-0.563
120.59,-0.493
120.601,-1.245
120.611,-0.602
120.62,-0.281
120.63,-0.203
120.641,0.715
120.651,1.261
120.661,0.631
120.671,0.808
120.681,0.803
120.691,0.642
120.702,0.158
120.711,0.016
120.721,-0.939
120.731,-1.109
120.741,-0.68
120.751,-1.016
120.761,-0.976
120.77,-0.554
120.78,-0.375
120.791,0.037
120.802,0.717
120.812,0.401
120.822,0.096
120.833,1.294
120.843,0.689
120.852,0.743
120.863,0.774
120.872,0.45
120.882,-0.387
120.892,-0.848
120.902,-0.864
120.913,-1.158
120.924,-0.621
120.934,-1.048
120.944,-0.993
120.954,-0.307
120.965,0.554
120.974,0.476
120.983,1.03
120.994,1.279
121.004,0.987
121.014,1.085
121.024,-0.067
121.034,0.835
121.043,0.213
121.054,-1.09
121.064,-0.818
121.075,-0.726
121.084,-1.214
121.095,-0.704
121.106,-0.719
121.115,0.135
121.126,-0.376
121.137,0.04
121.147,0.94
121.157,1.02
121.166,0.783
121.177,0.516
121.186,0.423
121.198,0.733
121.208,-0.373
121.218,-0.146
120.0,1.174
121.24,-0.273
121.251,1.29
121.262,0.004
121.271,-0.483
121.281,0.645
121.291,0.57
121.302,-0.737
121.311,-1.006
121.321,0.066
121.33,1.231
121.341,0.397
121.351,-1.468
121.361,-0.797
121.37,0.501
121.38,0.888
121.391,-0.593
121.401,-0.657
121.41,0.374
121.419,1.283
121.429,-0.606
121.439,-1.029
121.449,-0.052
121.46,1.208
121.47,-0.286
121.479,-1.032
121.488,0.278
121.498,0.996
121.509,-0.03
121.519,-0.642
121.529,0.024
121.539,1.634
121.548,0.484
121.557,-0.325
121.567,-0.944
121.578,0.649
121.589,0.433
121.598,-1.359
121.609,-0.476
121.619,0.163
121.629,1.186
121.639,-0.158
121.649,-0.847
121.659,0.346
121.669,0.946
121.68,-0.339
121.689,-1.026
121.7,0.978
121.71,1.045
121.72,0.5
121.731,-0.426
121.742,0.424
121.753,0.906
121.763,-0.736
121.772,-0.755
121.782,0.126
121.793,1.209
121.803,-0.359
121.814,-1.554
121.825,0.285
121.836,1.118
121.846,-0.52
121.855,-1.086
121.865,0.208
121.875,0.637
121.885,0.081
121.895,-1.156
121.905,-0.134
121.916,0.931
121.927,0.181
121.936,-0.835
121.945,-0.148
121.955,0.169
121.965,0.658
121.975,-1.001
121.985,-0.127
121.996,1.253
122.006,0.745
122.017,-1.158
122.028,-0.182
122.038,0.787
122.047,0.491
122.058,-0.559
122.067,-0.745
122.078,0.837
122.087,0.71
122.097,-0.793
122.107,-1.487
122.117,0.569
122.128,1.089
122.137,-0.331
122.146,-0.892
122.157,-0.206
122.167,0.776
122.178,0.131
122.187,-1.117
122.197,0.254
122.208,1.35
122.217,0.28
122.226,-1.359
121.0,1.251
122.247,-0.392
122.257,0.581
122.267,0.304
122.277,-0.71
122.287,-0.094
122.297,0.563
122.308,-0.357
122.319,-0.807
122.328,0.955
122.338,-0.207
122.348,-1.241
122.359,-0.732
122.369,0.617
122.378,0.044
122.389,-1.664
122.398,-0.039
122.408,0.676
122.418,0.389
122.429,-0.383
122.439,0.928
122.449,0.801
122.458,-0.883
122.469,-0.656
122.479,1.18
122.489,-0.169
122.5,-1.233
122.509,-0.157
122.52,0.547
122.529,-0.193
122.539,-1.176
122.548,-0.123
122.558,0.802
122.567,0.19
122.577,-0.809
122.587,0.643
122.598,1.108
122.607,-1.146
122.617,-0.142
122.628,0.688
122.638,0.01
122.648,-1.152
122.659,-0.185
122.668,0.813
122.679,-0.771
122.69,-0.312
122.699,0.416
122.71,0.458
122.72,-0.544
122.731,-0.202
122.741,1.198
122.751,-0.642
122.762,-1.554
122.771,0.896
122.782,1.121
122.792,-0.401
122.802,-0.123
122.812,1.219
122.822,0.24
122.832,-0.925
122.843,0.164
122.854,0.77
122.864,-0.409
122.874,-1.054
122.884,0.831
122.895,0.078
122.904,-1.413
122.915,-0.164
122.925,0.424
122.936,0.135
122.946,-0.236
122.957,0.444
122.966,0.847
122.977,-0.974
122.988,-0.58
122.997,0.508
123.008,0.078
123.019,-1.169
123.028,-0.187
123.039,1.358
123.049,-0.199
123.059,-0.864
123.068,0.436
123.078,0.643
123.088,-0.545
123.098,-0.475
123.109,0.412
123.118,0.605
123.128,-1.091
123.138,-0.135
123.148,1.095
123.157,0.027
123.167,-0.657
123.176,-0.423
123.186,1.238
123.197,-0.746
123.208,-1.324
123.218,1.592
123.228,1.038
123.237,-0.722
122.0,1.425
123.259,-0.557
123.269,1.341
123.28,0.011
123.289,-1.534
123.299,0.037
123.309,0.777
123.318,0.104
123.329,-0.767
123.339,0.114
123.348,1.031
123.358,-0.378
123.368,-1.146
123.378,0.798
123.388,0.855
123.398,-0.519
123.408,-0.33
123.418,0.661
123.428,0.512
123.439,-0.971
123.448,-0.426
123.458,0.747
123.468,0.133
123.478,-0.618
123.488,-0.445
123.498,0.905
123.507,0.137
123.517,-0.627
123.527,-0.569
123.537,0.584
123.546,0.718
123.556,-1.007
123.566,-0.056
123.575,0.766
123.585,0.342
123.594,-1.288
123.605,0.068
123.616,0.005
123.627,-0.185
123.637,-1.011
123.646,0.341
123.657,0.88
123.667,-0.516
123.678,-0.751
123.687,0.718
123.697,0.65
123.706,-0.641
123.717,-0.492
123.726,0.706
123.736,0.812
123.747,-1.302
123.757,-0.527
123.768,1.241
123.778,-0.588
123.789,-1.076
123.798,0.298
123.809,0.911
123.818,-0.395
123.828,-0.617
123.837,-0.128
123.848,0.551
123.857,0.079
123.868,-1.215
123.878,0.252
123.888,0.513
123.898,-0.026
123.907,-1.029
123.917,0.852
123.926,0.498
123.937,-1.032
123.947,-0.322
123.957,0.944
123.968,0.153
123.978,-0.78
123.988,-0.162
123.998,0.716
124.008,0.532
124.019,-1.636
124.029,0.039
124.039,1.416
124.048,-0.358
124.058,-1.084
124.067,-0.069
124.078,0.337
124.087,-0.478
124.097,-1.502
124.108,-0.371
124.118,1.215
124.128,-0.942
124.137,-1.594
124.149,0.679
124.158,0.905
124.169,-0.734
124.178,-0.449
124.188,1.305
124.199,0.593
124.209,-1.226
124.219,-0.038
124.228,0.624
124.239,0.846
123.0,1.413
124.257,0.789
124.267,-1.188
124.277,0.307
124.288,0.101
124.299,-0.34
124.309,0.857
124.319,-0.321
124.328,0.001
124.338,0.801
124.347,-0.919
124.358,1.156
124.367,-0.57
124.376,-0.549
124.387,1.162
124.397,-1.012
124.408,0.313
124.418,-0.364
124.428,-0.316
124.439,1.127
124.449,-0.684
124.459,0.846
124.47,-0.957
124.48,0.143
124.491,0.796
124.502,-0.388
124.512,1.265
124.523,-0.918
124.532,0.575
124.542,0.257
124.552,-1.159
124.561,0.64
124.572,-0.393
124.581,-0.75
124.592,0.769
124.602,-0.87
124.613,0.539
124.622,0.236
124.632,-0.305
124.643,1.423
124.653,-0.471
124.662,0.563
124.673,-0.189
124.682,-1.218
124.693,1.336
124.703,-1.653
124.714,0.852
124.724,0.089
124.734,-0.667
124.745,0.905
124.755,-0.754
124.765,0.751
124.775,-0.309
124.786,-0.567
124.796,1.139
124.807,-0.734
124.817,0.422
124.827,0.238
124.837,-0.639
124.846,1.027
124.857,-0.654
124.868,1.033
124.877,0.864
124.887,-0.63
124.896,0.94
124.906,-0.447
124.916,0.302
124.926,1.395
124.936,-0.697
124.946,0.561
124.956,-0.586
124.966,0.033
124.976,0.727
124.985,-1.166
124.996,0.707
125.005,0.327
125.015,-0.457
125.025,1.406
125.035,-0.779
125.045,0.374
125.055,0.933
125.064,-1.734
125.074,0.804
125.084,-0.509
125.094,-0.356
125.105,0.927
125.115,-0.889
125.126,0.258
125.136,-0.707
125.146,-0.392
125.156,1.286
125.165,-0.765
125.175,0.399
125.186,0.219
125.196,-1.008
125.207,1.385
125.218,-0.445
125.228,1.02
125.238,-0.001
125.248,-0.27
124.0,1.792
125.269,-0.814
125.279,-0.009
125.289,1.211
125.3,0.135
125.31,-1.073
125.321,-0.234
125.331,0.395
125.342,0.413
125.353,-0.507
125.362,0.243
125.373,1.046
125.384,0.218
125.394,-0.756
125.403,-0.79
125.413,1.118
125.423,0.158
125.432,-1.243
125.443,-0.718
125.452,0.454
125.462,0.944
125.472,-1.128
125.482,-0.351
125.493,0.42
125.502,0.582
125.513,-0.062
125.523,-0.62
125.534,0.255
125.543,0.953
125.554,-0.302
125.563,-1.191
125.573,-0.547
125.582,0.692
125.592,0.504
125.603,-0.416
125.613,-0.314
125.623,0.721
125.634,-0.038
125.644,-1.391
125.653,-0.755
125.664,1.035
125.674,0.194
125.684,-0.9
125.694,-0.626
125.705,0.938
125.715,0.604
125.725,-0.493
125.736,-0.655
125.747,0.586
125.756,0.397
125.767,0.033
125.777,-0.155
125.788,0.986
125.799,1.033
125.809,-0.621
125.818,-1.045
125.828,1.08
125.837,1.423
125.846,-0.654
125.857,-1.068
125.868,0.74
125.878,1.256
125.888,-0.494
125.897,-0.838
125.907,0.427
125.918,0.943
125.928,-0.015
125.938,-0.618
125.948,-0.114
125.959,0.998
125.97,-0.721
125.979,-1.222
125.989,-0.159
126.0,1.6
126.011,-0.032
126.021,-1.025
126.031,0.261
126.042,1.208
126.052,0.156
126.061,-0.494
126.071,-0.336
126.082,1.261
126.092,-0.095
126.102,-1.162
126.111,-0.68
126.122,0.42
126.132,0.139
126.143,-1.013
126.152,-0.672
126.163,0.801
126.173,0.656
126.183,-1.167
126.194,-1.07
126.204,1.132
126.215,0.63
126.225,-1.04
126.234,-0.569
126.246,0.814
126.256,0.66
126.265,-0.437
125.0,1.166
126.286,-0.257
126.295,-0.351
126.306,0.797
126.316,-0.855
126.325,-0.196
126.335,0.824
126.345,-0.177
126.355,-0.688
126.365,1.206
126.374,-0.419
126.383,-0.133
126.393,1.392
126.403,-0.282
126.413,0.133
126.424,1.263
126.434,-0.269
126.443,-0.802
126.454,1.48
126.465,-0.792
126.475,-0.639
126.484,0.678
126.494,-0.931
126.505,-0.809
126.516,1.016
126.527,-1.069
126.538,0.515
126.548,1.209
126.557,-0.662
126.568,-0.574
126.578,0.897
126.588,-0.793
126.598,-0.191
126.607,0.668
126.617,-0.456
126.627,-0.018
126.637,1.5
126.647,-1.056
126.657,-0.603
126.667,1.121
126.678,-0.528
126.688,-0.997
126.697,0.71
126.707,-0.758
126.717,-0.454
126.727,1.3
126.738,-0.213
126.748,-0.367
126.759,1.61
126.768,-0.255
126.778,-0.449
126.788,0.619
126.799,-0.872
126.809,-0.185
126.819,0.903
126.829,-0.2
126.84,-0.548
126.85,0.988
126.86,-0.348
126.871,-0.442
126.881,0.673
126.892,-1.008
126.901,-0.189
126.912,1.003
126.921,-0.794
126.932,-0.14
126.942,1.271
126.952,-1.765
126.961,-0.178
126.971,1.272
126.98,-0.916
126.99,-0.363
126.999,0.865
127.009,-0.119
127.019,-1.032
127.028,1.256
127.039,-0.25
127.049,-0.808
127.058,0.681
